Isolate_Id,HA Segment_Id,Isolate_Name,Subtype,Lineage,Location,Host,Isolate_Submitter,Submitting_Lab,Submitting_Sample_Id,Authors,Publication,Originating_Lab,Originating_Sample_Id,Collection_Date
EPI_ISL_77830,EPI274617 | A/California/VRDL184/2009,a/california/vrdl184/2009,A / H3N2,,North America / United States / California,Human,Initial import,Other Database Import,,The NIAID Influenza Genome Sequencing Consortium,,,,4/28/09
EPI_ISL_77775,EPI274298 | A/California/VRDL312/2009,a/california/vrdl312/2009,A / H3N2,,North America / United States / California,Human,Initial import,Other Database Import,,The NIAID Influenza Genome Sequencing Consortium,,,,5/1/09
EPI_ISL_77741,EPI274026 | A/California/VRDL173/2009,a/california/vrdl173/2009,A / H3N2,,North America / United States / California,Human,Initial import,Other Database Import,,The NIAID Influenza Genome Sequencing Consortium,,,,4/28/09
EPI_ISL_77624,EPI273498 | A/California/VRDL357/2009,a/california/vrdl357/2009,A / H3N2,,North America / United States / California,Human,Initial import,Other Database Import,,The NIAID Influenza Genome Sequencing Consortium,,,,6/5/09
EPI_ISL_77622,EPI273482 | A/California/VRDL354/2009,a/california/vrdl354/2009,A / H3N2,,North America / United States / California,Human,Initial import,Other Database Import,,The NIAID Influenza Genome Sequencing Consortium,,,,5/26/09
EPI_ISL_77403,EPI272711 | A/Qingdao/1341/2009,a/qingdao/1341/2009,A / H3N2,,Asia / China / Shandong Province,Human,Initial import,Other Database Import,,"Wang,Z.; Yang,T.; Yi,Y.; Liu,X.",,,,9/17/09
EPI_ISL_77391,EPI272690 | A/Qingdao/1118/2009,a/qingdao/1118/2009,A / H3N2,,Asia / China / Shandong Province,Human,Initial import,Other Database Import,,"Wang,Z.; Yang,T.; Yi,Y.; Liu,X.",,,,9/6/09
EPI_ISL_77386,EPI272681 | A/Qingdao/2200/2009,a/qingdao/2200/2009,A / H3N2,,Asia / China / Shandong Province,Human,Initial import,Other Database Import,,"Wang,Z.; Yang,T.; Yi,Y.; Liu,X.",,,,9/22/09
EPI_ISL_76689,EPI270308 | 2010727307ORG_4,a/rhode-island/02/2010,A / H3N2,,North America / United States / Rhode Island / United States of America,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2010727307,,,,RI-FLU-10 1737 ORIGINAL,1/27/10
EPI_ISL_75400,EPI259483 | A/Taiwan/F220/2009,a/taiwan/f220/2009,A / H3N2,,Asia / Taiwan,Human,Initial import,Other Database Import,,"Yang,J.-R.; Liu,M.-T.; Wu,H.-S.",,,,5/6/09
EPI_ISL_75396,EPI259479 | A/Taiwan/F1985/2009,a/taiwan/f1985/2009,A / H3N2,,Asia / Taiwan,Human,Initial import,Other Database Import,,"Yang,J.-R.; Liu,M.-T.; Wu,H.-S.",,,,5/31/09
EPI_ISL_75388,EPI259468 | A/Taiwan/F1767/2009,a/taiwan/f1767/2009,A / H3N2,,Asia / Taiwan,Human,Initial import,Other Database Import,,"Yang,J.-R.; Liu,M.-T.; Wu,H.-S.",,,,5/29/09
EPI_ISL_75387,EPI259467 | A/Taiwan/F1757/2009,a/taiwan/f1757/2009,A / H3N2,,Asia / Taiwan,Human,Initial import,Other Database Import,,"Yang,J.-R.; Liu,M.-T.; Wu,H.-S.",,,,5/29/09
EPI_ISL_75381,EPI259460 | A/Taiwan/F154/2009,a/taiwan/f154/2009,A / H3N2,,Asia / Taiwan,Human,Initial import,Other Database Import,,"Yang,J.-R.; Liu,M.-T.; Wu,H.-S.",,,,5/4/09
EPI_ISL_75379,EPI259458 | A/Taiwan/F148/2009,a/taiwan/f148/2009,A / H3N2,,Asia / Taiwan,Human,Initial import,Other Database Import,,"Yang,J.-R.; Liu,M.-T.; Wu,H.-S.",,,,5/4/09
EPI_ISL_75374,EPI259452 | A/Taiwan/5780/2008,a/taiwan/5780/2008,A / H3N2,,Asia / Taiwan,Human,Initial import,Other Database Import,,"Yang,J.-R.; Liu,M.-T.; Wu,H.-S.",,,,12/8/08
EPI_ISL_74328,EPI255404 | A/Egypt/N11354/2009,a/egypt/n11354/2009,A / H3N2,,Africa / Egypt,Human,Initial import,Other Database Import,,"Elassal,E.M.; Kandeel,A.; Abdelghani,A.S.; Elsayed,N.M.; Gomaa,A.A.; Younan,M.; Plathonoff,C.; Earhart,K.C.; Turner,M.; Pimentel,G.; Barthel,R.V.; AbdelAziz,M.",,,,2009-10
EPI_ISL_74323,EPI255397 | A/Egypt/N08920/2009,a/egypt/n08920/2009,A / H3N2,,Africa / Egypt,Human,Initial import,Other Database Import,,"Elassal,E.M.; Kandeel,A.; Abdelghani,A.S.; Elsayed,N.M.; Gomaa,A.A.; Younan,M.; Plathonoff,C.; Earhart,K.C.; Turner,M.; Pimentel,G.; Barthel,R.V.; AbdelAziz,M.",,,,2009-07
EPI_ISL_74078,EPI254580 | 2010705423_179433_v1_4,a/bangladesh/3012/2009,A / H3N2,,Asia / Bangladesh,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2010705423,,,Institute of Epidemiology Disease Control and Research (IEDCR) & Bangladesh National Influenza Centre (NIC),,4/16/09
EPI_ISL_71885,EPI249842 | A/New York/3494/2009,a/new-york/3494/2009,A / H3N2,,North America / United States / New York / Westchester County,Human,Initial import,Other Database Import,,The NIAID Influenza Genome Sequencing Consortium,,,,5/13/09
EPI_ISL_71035,EPI246018 | A/Singapore/DSO20090008/2009,a/singapore/dso20090008/2009,A / H3N2,,Asia / Singapore,Human,Initial import,Other Database Import,,"Chan,K.W.; Ng,S.H.; Koh,V.W.H.; Tan,B.H.",,,,2009-05
EPI_ISL_70811,EPI245703 | A/Stockholm/26/2008,a/stockholm/26/2008,A / H3N2,,Europe / Sweden / Stockholms Lan,Human,Maria Brytting (Public Health Agency of Sweden / Department of Microbiology),Public Health Agency of Sweden,200819372,,,Public Health Agency of Sweden,,11/12/08
EPI_ISL_70807,EPI245691 | A/Stockholm/9/2009,a/stockholm/9/2009,A / H3N2,,Europe / Sweden / Stockholms Lan,Human,Maria Brytting (Public Health Agency of Sweden / Department of Microbiology),Public Health Agency of Sweden,,,,Public Health Agency of Sweden,200901770,1/2/09
EPI_ISL_70670,EPI244787 | A/Stockholm/21/2009,a/stockholm/21/2009,A / H3N2,,Europe / Sweden / Kronobergs Lan / Vaxjo Kommun,Human,Maria Brytting (Public Health Agency of Sweden / Department of Microbiology),Public Health Agency of Sweden,200902116,,,Public Health Agency of Sweden,,1/22/09
EPI_ISL_70211,EPI243595 | 2010737538_177643_v1_4,a/tianjin-ninghe/312/2009,A / H3N2,,Asia / China,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2010737538,,,WHO Chinese National Influenza Center,,10/27/09
EPI_ISL_70204,EPI243576 | 2010727263_178011_v1_4,a/mexico/5565/2009,A / H3N2,,North America / Mexico,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2010727263,,,Laboratorio de Virus Respiratorio,,8/10/09
EPI_ISL_69335,EPI241176 | 2010705723_176625_v1_4,a/hong-kong/34114/2009,A / H3N2,,Asia / China,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2010705723,,,Government Virus Unit,,11/7/09
EPI_ISL_69321,EPI241135 | 2010702333_176483_v1_4,a/ohio/17/2009,A / H3N2,,North America / United States / Ohio,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2010702333,,,Georgia Public Health Laboratory,,10/19/09
EPI_ISL_68567,EPI238687 | A/Stockholm/89/2009,a/stockholm/89/2009,A / H3N2,,Europe / Sweden / Vastra Gotalands Lan / Skovde Kommun,Human,Maria Brytting (Public Health Agency of Sweden / Department of Microbiology),Public Health Agency of Sweden,200923950,,,Public Health Agency of Sweden,,9/6/09
EPI_ISL_66575,EPI232502 | 2009797492_169547_v1_4,a/north-carolina/34/2009,A / H3N2,,North America / United States / North Carolina,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2009797492,,,North Carolina State Laboratory of Public Health,,8/13/09
EPI_ISL_66176,EPI230959 | A/Thailand/CU379/2008,a/thailand/cu379/2008,A / H3N2,,Asia / Thailand,Human,Initial import,Other Database Import,,"Suwannakarn,K.; Thongmee,C.; Theamboonlers,A.; Poovorawan,Y.",,,,2008
EPI_ISL_66165,EPI230829 | A/Thailand/CU-B110/2009,a/thailand/cu-b110/2009,A / H3N2,,Asia / Thailand,Human,Initial import,Other Database Import,,"Thongmee,C.; Chieocharnsin,T.; Suwannakarn,K.; Theamboonlers,A.; Poovorawan,Y.",,,,6/23/09
EPI_ISL_62947,EPI220184 | A/Thailand/536/2008,a/thailand/536/2008,A / H3N2,,Asia / Thailand,Human,Initial import,Other Database Import,,"Bai,G.R.",,,,2008
EPI_ISL_62833,EPI219935 | A/Cheongju/H471/2008,a/cheongju/h471/2008,A / H3N2,,"Asia / Korea, Republic of",Human,Initial import,Other Database Import,,"Baek,Y.H.; Lee,J.; Song,M.-S.; Pascua,P.N.Q.; Han,H.-S.; Lee,O.-J.; Choi,Y.-K.",,,,2/28/08
EPI_ISL_62831,EPI219923 | A/Cheongju/H411/2008,a/cheongju/h411/2008,A / H3N2,,"Asia / Korea, Republic of",Human,Initial import,Other Database Import,,"Baek,Y.H.; Lee,J.; Song,M.-S.; Pascua,P.N.Q.; Han,H.-S.; Lee,O.-J.; Choi,Y.-K.",,,,2/19/08
EPI_ISL_62821,EPI219870 | A/Boston/92/2008,a/boston/92/2008,A / H3N2,,North America / United States / Massachusetts / Suffolk County,Human,Initial import,Other Database Import,,The NIAID Influenza Genome Sequencing Consortium,,,,2008
EPI_ISL_62815,EPI219822 | A/Boston/71/2008,a/boston/71/2008,A / H3N2,,North America / United States / Massachusetts / Suffolk County,Human,Initial import,Other Database Import,,The NIAID Influenza Genome Sequencing Consortium,,,,3/2/08
EPI_ISL_62808,EPI219766 | A/Boston/60/2008,a/boston/60/2008,A / H3N2,,North America / United States / Massachusetts / Suffolk County,Human,Initial import,Other Database Import,,The NIAID Influenza Genome Sequencing Consortium,,,,2/25/08
EPI_ISL_62776,EPI219510 | A/Boston/20/2008,a/boston/20/2008,A / H3N2,,North America / United States / Massachusetts / Suffolk County,Human,Initial import,Other Database Import,,The NIAID Influenza Genome Sequencing Consortium,,,,1/28/08
EPI_ISL_62523,EPI217967 | A/New York/3496/2009,a/new-york/3496/2009,A / H3N2,,North America / United States / New York,Human,Initial import,Other Database Import,,The NIAID Influenza Genome Sequencing Consortium,,,,5/13/09
EPI_ISL_62522,EPI217959 | A/New York/3491/2009,a/new-york/3491/2009,A / H3N2,,North America / United States / New York,Human,Initial import,Other Database Import,,The NIAID Influenza Genome Sequencing Consortium,,,,5/11/09
EPI_ISL_62514,EPI217895 | A/New York/3297/2009,a/new-york/3297/2009,A / H3N2,,North America / United States / New York,Human,Initial import,Other Database Import,,The NIAID Influenza Genome Sequencing Consortium,,,,4/27/09
EPI_ISL_62513,EPI217887 | A/New York/3280/2009,a/new-york/3280/2009,A / H3N2,,North America / United States / New York,Human,Initial import,Other Database Import,,The NIAID Influenza Genome Sequencing Consortium,,,,5/3/09
EPI_ISL_62504,EPI217815 | A/New York/3146/2009,a/new-york/3146/2009,A / H3N2,,North America / United States / New York,Human,Initial import,Other Database Import,,The NIAID Influenza Genome Sequencing Consortium,,,,5/1/09
EPI_ISL_62503,EPI217807 | A/New York/3143/2009,a/new-york/3143/2009,A / H3N2,,North America / United States / New York,Human,Initial import,Other Database Import,,The NIAID Influenza Genome Sequencing Consortium,,,,4/30/09
EPI_ISL_62502,EPI217799 | A/New York/3139/2009,a/new-york/3139/2009,A / H3N2,,North America / United States / New York,Human,Initial import,Other Database Import,,The NIAID Influenza Genome Sequencing Consortium,,,,4/29/09
EPI_ISL_62486,EPI217671 | A/New York/3018/2009,a/new-york/3018/2009,A / H3N2,,North America / United States / New York,Human,Initial import,Other Database Import,,The NIAID Influenza Genome Sequencing Consortium,,,,4/27/09
EPI_ISL_61742,EPI215073 | h3bratislava14709J,a/bratislava/147/2009,A / H3N2,,Europe / Slovakia,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,National Public Health Institute of Slovakia,,1/22/09
EPI_ISL_61695,EPI214982 | h3cameroon33309haL,a/cameroon/333/2009,A / H3N2,,Africa / Cameroon,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,Centre Pasteur du Cameroun,,7/24/09
EPI_ISL_61684,EPI214960 | h3dakar0409haU,a/dakar/004/2009,A / H3N2,,Africa / Senegal,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,Institut Pasteur de Dakar  ,,6/23/09
EPI_ISL_61682,EPI214956 | h3dakar0209haU,a/dakar/002/2009,A / H3N2,,Africa / Senegal,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,Institut Pasteur de Dakar  ,,6/3/09
EPI_ISL_60927,EPI211749 | 09S1674,a/sydney/25/2009,A / H3N2,,Oceania / Australia / New South Wales,Human,Naomi Komadina (WHO Collaborating Centre for Reference and Research on Influenza /  ),WHO Collaborating Centre for Reference and Research on Influenza,907142,"Deng.Y; Iannello,P.; Ernest,J.; Caldwell,N.; Komadina,N.",,Westmead Hospital,09-180-2652,6/30/09
EPI_ISL_60920,EPI211735 | 09S0955,a/guam/2/2009,A / H3N2,,"Oceania / Micronesia, Federated States of / State of Yap",Human,Naomi Komadina (WHO Collaborating Centre for Reference and Research on Influenza /  ),WHO Collaborating Centre for Reference and Research on Influenza,905096,"Deng.Y; Iannello,P.; Ernest,J.; Caldwell,N.; Komadina,N.",,Yap State Hospital,,5/11/09
EPI_ISL_60911,EPI211723 | 09S1454,a/malaysia/614/2009,A / H3N2,,Asia / Malaysia,Human,Naomi Komadina (WHO Collaborating Centre for Reference and Research on Influenza /  ),WHO Collaborating Centre for Reference and Research on Influenza,906200,"Deng.Y; Iannello,P.; Ernest,J.; Caldwell,N.; Komadina,N.",,Institut Penyelidikan Perubatan,RV0614/09,4/8/09
EPI_ISL_60738,EPI211266 | 2009016476_165591_v1_4,a/dominican-republic/988/2009,A / H3N2,,North America / Dominican Republic,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2009016476,,,Laboratorio de Investigacion / Centro de Educacion Medica y Amistad Dominico Japones (CEMADOJA),,5/25/09
EPI_ISL_60056,EPI210102 | h3norway173909haU,a/norway/1739/2009,A / H3N2,,Europe / Norway,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,WHO National Influenza Centre,,6/10/09
EPI_ISL_60049,EPI210095 | h3ghanaFS103109haL,a/ghana/fs-1031/2009,A / H3N2,,Africa / Ghana,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,University of Ghana,,7/13/09
EPI_ISL_60043,EPI210089 | h3grenoble114409haU,a/grenoble/1144/2009,A / H3N2,,Europe / France,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,CRR virus Influenza region Sud,,6/17/09
EPI_ISL_60035,EPI210081 | h3madagascar42409ha,a/madagascar/424/2009,A / H3N2,,Africa / Madagascar,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,Institut Pasteur de Madagascar,,2/12/09
EPI_ISL_60029,EPI210075 | h3luxembourg63809ha,a/luxembourg/638/2009,A / H3N2,,Europe / Luxembourg,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,Laboratoire National de Sante,,2/26/09
EPI_ISL_34978,EPI193974 | 2009777745_166913_v1_4,a/honduras/2243/2009,A / H3N2,,North America / Honduras,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2009777745,,,Laboratorio Nacional de Virologia,2243,6/30/09
EPI_ISL_34953,EPI193897 | 2009016097_164700_v1_4,a/honduras/105/2009,A / H3N2,,North America / Honduras,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2009016097,,,Laboratorio Nacional de Virologia,105,5/14/09
EPI_ISL_32291,EPI185904 | A/New_York/67/2009,a/new-york/67/2009,A / H3N2,,North America / United States / New York,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2009718237,,,New York State Department of Health,67,2/22/09
EPI_ISL_32284,EPI185889 | A/Montana/05/2009,a/montana/05/2009,A / H3N2,,North America / United States / Montana,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2009712181,,,Montana Public Health Laboratory,5,1/26/09
EPI_ISL_32223,EPI185726 | 2009717497_4,a/fujian-siming/1242/2008,A / H3N2,,Asia / China,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2009717497,,,,1242,11/26/08
EPI_ISL_32216,EPI185707 | 2009712950_161148_v1_4,a/british-columbia/rv1223/2009,A / H3N2,,North America / Canada / British Columbia,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2009712950,,,"National Microbiology Laboratory, Health Canada",RV1223,3/15/09
EPI_ISL_29669,EPI176967 | A/Ohio/UR07-0034/2008,a/ohio/ur07-0034/2008,A / H3N2,,North America / United States / Ohio,Human,Unknown user,Other Database Import,,,,,UR07-0034,2/18/08
EPI_ISL_29632,EPI176671 | A/Florida/UR07-0021/2008,a/florida/ur07-0021/2008,A / H3N2,,North America / United States / Florida,Human,Unknown user,Other Database Import,,,,,UR07-0021,2/14/08
EPI_ISL_29297,EPI175262 | A/Pennsylvania/13/2008,a/pennsylvania/13/2008,A / H3N2,,North America / United States / Pennsylvania,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2009713824,,,,13,12/11/08
