Isolate_Id,HA Segment_Id,Isolate_Name,Subtype,Lineage,Location,Host,Isolate_Submitter,Submitting_Lab,Submitting_Sample_Id,Authors,Publication,Originating_Lab,Originating_Sample_Id,Collection_Date
EPI_ISL_186919,EPI608374 | A/Brisbane/265/2005,a/brisbane/265/2005,A / H1N1,,Oceania / Australia / Queensland,Human,Initial import,Other Database Import,,"Bedford,T.; Riley,S.; Barr,I.G.; Broor,S.; Chadha,M.; Cox,N.J.; Daniels,R.S.; Gunasekaran,C.P.; Hurt,A.C.; Kelso,A.; Klimov,A.; Lewis,N.S.; Li,X.; McCauley,J.W.; Odagiri,T.; Potdar,V.; Rambaut,A.; Shu,Y.; Skepner,E.; Smith,D.J.; Suchard,M.A.; Tashiro,M.; Wang,D.; Xu,X.; Lemey,P.; Russell,C.A.",,,,10/5/05
EPI_ISL_186810,EPI608265 | A/Espirito Santo/45/2001,a/espirito-santo/45/2001,A / H1N1,,South America / Brazil,Human,Initial import,Other Database Import,,"Bedford,T.; Riley,S.; Barr,I.G.; Broor,S.; Chadha,M.; Cox,N.J.; Daniels,R.S.; Gunasekaran,C.P.; Hurt,A.C.; Kelso,A.; Klimov,A.; Lewis,N.S.; Li,X.; McCauley,J.W.; Odagiri,T.; Potdar,V.; Rambaut,A.; Shu,Y.; Skepner,E.; Smith,D.J.; Suchard,M.A.; Tashiro,M.; Wang,D.; Xu,X.; Lemey,P.; Russell,C.A.",,,,2001
EPI_ISL_186480,EPI607483 | A/Pune/055301/2005,a/pune/055301/2005,A / H1N1,,Asia / India,Human,Initial import,Other Database Import,,"Bedford,T.; Riley,S.; Barr,I.G.; Broor,S.; Chadha,M.; Cox,N.J.; Daniels,R.S.; Gunasekaran,C.P.; Hurt,A.C.; Kelso,A.; Klimov,A.; Lewis,N.S.; Li,X.; McCauley,J.W.; Odagiri,T.; Potdar,V.; Rambaut,A.; Shu,Y.; Skepner,E.; Smith,D.J.; Suchard,M.A.; Tashiro,M.; Wang,D.; Xu,X.; Lemey,P.; Russell,C.A.",,,,7/22/05
EPI_ISL_186326,EPI607329 | A/Shanghai/N25/2008,a/shanghai/n25/2008,A / H1N1,,Asia / China,Human,Initial import,Other Database Import,,"Bedford,T.; Riley,S.; Barr,I.G.; Broor,S.; Chadha,M.; Cox,N.J.; Daniels,R.S.; Gunasekaran,C.P.; Hurt,A.C.; Kelso,A.; Klimov,A.; Lewis,N.S.; Li,X.; McCauley,J.W.; Odagiri,T.; Potdar,V.; Rambaut,A.; Shu,Y.; Skepner,E.; Smith,D.J.; Suchard,M.A.; Tashiro,M.; Wang,D.; Xu,X.; Lemey,P.; Russell,C.A.",,,,7/24/08
EPI_ISL_186304,EPI607307 | A/Canterbury/64/2001,a/canterbury/64/2001,A / H1N1,,Oceania / New Zealand,Human,Initial import,Other Database Import,,"Bedford,T.; Riley,S.; Barr,I.G.; Broor,S.; Chadha,M.; Cox,N.J.; Daniels,R.S.; Gunasekaran,C.P.; Hurt,A.C.; Kelso,A.; Klimov,A.; Lewis,N.S.; Li,X.; McCauley,J.W.; Odagiri,T.; Potdar,V.; Rambaut,A.; Shu,Y.; Skepner,E.; Smith,D.J.; Suchard,M.A.; Tashiro,M.; Wang,D.; Xu,X.; Lemey,P.; Russell,C.A.",,,,7/20/01
EPI_ISL_186268,EPI607271 | A/Norway/1745/2008,a/norway/1745/2008,A / H1N1,,Europe / Norway,Human,Initial import,Other Database Import,,"Bedford,T.; Riley,S.; Barr,I.G.; Broor,S.; Chadha,M.; Cox,N.J.; Daniels,R.S.; Gunasekaran,C.P.; Hurt,A.C.; Kelso,A.; Klimov,A.; Lewis,N.S.; Li,X.; McCauley,J.W.; Odagiri,T.; Potdar,V.; Rambaut,A.; Shu,Y.; Skepner,E.; Smith,D.J.; Suchard,M.A.; Tashiro,M.; Wang,D.; Xu,X.; Lemey,P.; Russell,C.A.",,,,12/12/08
EPI_ISL_186263,EPI607266 | A/England/594/2006,a/england/594/2006,A / H1N1,,Europe / United Kingdom,Human,Initial import,Other Database Import,,"Bedford,T.; Riley,S.; Barr,I.G.; Broor,S.; Chadha,M.; Cox,N.J.; Daniels,R.S.; Gunasekaran,C.P.; Hurt,A.C.; Kelso,A.; Klimov,A.; Lewis,N.S.; Li,X.; McCauley,J.W.; Odagiri,T.; Potdar,V.; Rambaut,A.; Shu,Y.; Skepner,E.; Smith,D.J.; Suchard,M.A.; Tashiro,M.; Wang,D.; Xu,X.; Lemey,P.; Russell,C.A.",,,,3/31/06
EPI_ISL_186245,EPI607248 | A/Tianjin Jinnan/123/2007,a/tianjin-jinnan/123/2007,A / H1N1,,Asia / China,Human,Initial import,Other Database Import,,"Bedford,T.; Riley,S.; Barr,I.G.; Broor,S.; Chadha,M.; Cox,N.J.; Daniels,R.S.; Gunasekaran,C.P.; Hurt,A.C.; Kelso,A.; Klimov,A.; Lewis,N.S.; Li,X.; McCauley,J.W.; Odagiri,T.; Potdar,V.; Rambaut,A.; Shu,Y.; Skepner,E.; Smith,D.J.; Suchard,M.A.; Tashiro,M.; Wang,D.; Xu,X.; Lemey,P.; Russell,C.A.",,,,1/23/07
EPI_ISL_186217,EPI607220 | A/England/494/2006,a/england/494/2006,A / H1N1,,Europe / United Kingdom,Human,Initial import,Other Database Import,,"Bedford,T.; Riley,S.; Barr,I.G.; Broor,S.; Chadha,M.; Cox,N.J.; Daniels,R.S.; Gunasekaran,C.P.; Hurt,A.C.; Kelso,A.; Klimov,A.; Lewis,N.S.; Li,X.; McCauley,J.W.; Odagiri,T.; Potdar,V.; Rambaut,A.; Shu,Y.; Skepner,E.; Smith,D.J.; Suchard,M.A.; Tashiro,M.; Wang,D.; Xu,X.; Lemey,P.; Russell,C.A.",,,,4/11/06
EPI_ISL_186142,EPI607145 | A/Chanchamayo/5082/2007,a/chanchamayo/5082/2007,A / H1N1,,South America / Peru,Human,Initial import,Other Database Import,,"Bedford,T.; Riley,S.; Barr,I.G.; Broor,S.; Chadha,M.; Cox,N.J.; Daniels,R.S.; Gunasekaran,C.P.; Hurt,A.C.; Kelso,A.; Klimov,A.; Lewis,N.S.; Li,X.; McCauley,J.W.; Odagiri,T.; Potdar,V.; Rambaut,A.; Shu,Y.; Skepner,E.; Smith,D.J.; Suchard,M.A.; Tashiro,M.; Wang,D.; Xu,X.; Lemey,P.; Russell,C.A.",,,,2007
EPI_ISL_186084,EPI607087 | A/Rio De Janeiro/404/2001,a/rio-de-janeiro/404/2001,A / H1N1,,South America / Brazil,Human,Initial import,Other Database Import,,"Bedford,T.; Riley,S.; Barr,I.G.; Broor,S.; Chadha,M.; Cox,N.J.; Daniels,R.S.; Gunasekaran,C.P.; Hurt,A.C.; Kelso,A.; Klimov,A.; Lewis,N.S.; Li,X.; McCauley,J.W.; Odagiri,T.; Potdar,V.; Rambaut,A.; Shu,Y.; Skepner,E.; Smith,D.J.; Suchard,M.A.; Tashiro,M.; Wang,D.; Xu,X.; Lemey,P.; Russell,C.A.",,,,2001
EPI_ISL_186060,EPI607063 | A/Chennai/0511143/2005,a/chennai/0511143/2005,A / H1N1,,Asia / India,Human,Initial import,Other Database Import,,"Bedford,T.; Riley,S.; Barr,I.G.; Broor,S.; Chadha,M.; Cox,N.J.; Daniels,R.S.; Gunasekaran,C.P.; Hurt,A.C.; Kelso,A.; Klimov,A.; Lewis,N.S.; Li,X.; McCauley,J.W.; Odagiri,T.; Potdar,V.; Rambaut,A.; Shu,Y.; Skepner,E.; Smith,D.J.; Suchard,M.A.; Tashiro,M.; Wang,D.; Xu,X.; Lemey,P.; Russell,C.A.",,,,10/24/05
EPI_ISL_186032,EPI607035 | A/Pucallpa/4323/2006,a/pucallpa/4323/2006,A / H1N1,,South America / Peru,Human,Initial import,Other Database Import,,"Bedford,T.; Riley,S.; Barr,I.G.; Broor,S.; Chadha,M.; Cox,N.J.; Daniels,R.S.; Gunasekaran,C.P.; Hurt,A.C.; Kelso,A.; Klimov,A.; Lewis,N.S.; Li,X.; McCauley,J.W.; Odagiri,T.; Potdar,V.; Rambaut,A.; Shu,Y.; Skepner,E.; Smith,D.J.; Suchard,M.A.; Tashiro,M.; Wang,D.; Xu,X.; Lemey,P.; Russell,C.A.",,,,2006
EPI_ISL_186022,EPI607026 | A/Niedersachsen/4/2006,a/niedersachsen/4/2006,A / H1N1,,Europe / Germany,Human,Initial import,Other Database Import,,"Bedford,T.; Riley,S.; Barr,I.G.; Broor,S.; Chadha,M.; Cox,N.J.; Daniels,R.S.; Gunasekaran,C.P.; Hurt,A.C.; Kelso,A.; Klimov,A.; Lewis,N.S.; Li,X.; McCauley,J.W.; Odagiri,T.; Potdar,V.; Rambaut,A.; Shu,Y.; Skepner,E.; Smith,D.J.; Suchard,M.A.; Tashiro,M.; Wang,D.; Xu,X.; Lemey,P.; Russell,C.A.",,,,2006
EPI_ISL_185936,EPI606939 | A/Sydney/11/2008,a/sydney/11/2008,A / H1N1,,Oceania / Australia / New South Wales,Human,Initial import,Other Database Import,,"Bedford,T.; Riley,S.; Barr,I.G.; Broor,S.; Chadha,M.; Cox,N.J.; Daniels,R.S.; Gunasekaran,C.P.; Hurt,A.C.; Kelso,A.; Klimov,A.; Lewis,N.S.; Li,X.; McCauley,J.W.; Odagiri,T.; Potdar,V.; Rambaut,A.; Shu,Y.; Skepner,E.; Smith,D.J.; Suchard,M.A.; Tashiro,M.; Wang,D.; Xu,X.; Lemey,P.; Russell,C.A.",,,,7/17/08
EPI_ISL_185928,EPI606931 | A/Chongqing/968/2005,a/chongqing/968/2005,A / H1N1,,Asia / China,Human,Initial import,Other Database Import,,"Bedford,T.; Riley,S.; Barr,I.G.; Broor,S.; Chadha,M.; Cox,N.J.; Daniels,R.S.; Gunasekaran,C.P.; Hurt,A.C.; Kelso,A.; Klimov,A.; Lewis,N.S.; Li,X.; McCauley,J.W.; Odagiri,T.; Potdar,V.; Rambaut,A.; Shu,Y.; Skepner,E.; Smith,D.J.; Suchard,M.A.; Tashiro,M.; Wang,D.; Xu,X.; Lemey,P.; Russell,C.A.",,,,10/25/05
EPI_ISL_185841,EPI606844 | A/Chennai/0817312/2008,a/chennai/0817312/2008,A / H1N1,,Asia / India,Human,Initial import,Other Database Import,,"Bedford,T.; Riley,S.; Barr,I.G.; Broor,S.; Chadha,M.; Cox,N.J.; Daniels,R.S.; Gunasekaran,C.P.; Hurt,A.C.; Kelso,A.; Klimov,A.; Lewis,N.S.; Li,X.; McCauley,J.W.; Odagiri,T.; Potdar,V.; Rambaut,A.; Shu,Y.; Skepner,E.; Smith,D.J.; Suchard,M.A.; Tashiro,M.; Wang,D.; Xu,X.; Lemey,P.; Russell,C.A.",,,,12/2/08
EPI_ISL_185741,EPI606745 | A/Pune/0622633/2006,a/pune/0622633/2006,A / H1N1,,Asia / India,Human,Initial import,Other Database Import,,"Bedford,T.; Riley,S.; Barr,I.G.; Broor,S.; Chadha,M.; Cox,N.J.; Daniels,R.S.; Gunasekaran,C.P.; Hurt,A.C.; Kelso,A.; Klimov,A.; Lewis,N.S.; Li,X.; McCauley,J.W.; Odagiri,T.; Potdar,V.; Rambaut,A.; Shu,Y.; Skepner,E.; Smith,D.J.; Suchard,M.A.; Tashiro,M.; Wang,D.; Xu,X.; Lemey,P.; Russell,C.A.",,,,9/25/06
EPI_ISL_185626,EPI606629 | A/Chennai/0634972/2006,a/chennai/0634972/2006,A / H1N1,,Asia / India,Human,Initial import,Other Database Import,,"Bedford,T.; Riley,S.; Barr,I.G.; Broor,S.; Chadha,M.; Cox,N.J.; Daniels,R.S.; Gunasekaran,C.P.; Hurt,A.C.; Kelso,A.; Klimov,A.; Lewis,N.S.; Li,X.; McCauley,J.W.; Odagiri,T.; Potdar,V.; Rambaut,A.; Shu,Y.; Skepner,E.; Smith,D.J.; Suchard,M.A.; Tashiro,M.; Wang,D.; Xu,X.; Lemey,P.; Russell,C.A.",,,,10/5/06
EPI_ISL_185625,EPI606628 | A/Pune/073593/2007,a/pune/073593/2007,A / H1N1,,Asia / India,Human,Initial import,Other Database Import,,"Bedford,T.; Riley,S.; Barr,I.G.; Broor,S.; Chadha,M.; Cox,N.J.; Daniels,R.S.; Gunasekaran,C.P.; Hurt,A.C.; Kelso,A.; Klimov,A.; Lewis,N.S.; Li,X.; McCauley,J.W.; Odagiri,T.; Potdar,V.; Rambaut,A.; Shu,Y.; Skepner,E.; Smith,D.J.; Suchard,M.A.; Tashiro,M.; Wang,D.; Xu,X.; Lemey,P.; Russell,C.A.",,,,3/30/07
EPI_ISL_185581,EPI606578 | A/Quito/5162/2007,a/quito/5162/2007,A / H1N1,,South America / Ecuador,Human,Initial import,Other Database Import,,"Bedford,T.; Riley,S.; Barr,I.G.; Broor,S.; Chadha,M.; Cox,N.J.; Daniels,R.S.; Gunasekaran,C.P.; Hurt,A.C.; Kelso,A.; Klimov,A.; Lewis,N.S.; Li,X.; McCauley,J.W.; Odagiri,T.; Potdar,V.; Rambaut,A.; Shu,Y.; Skepner,E.; Smith,D.J.; Suchard,M.A.; Tashiro,M.; Wang,D.; Xu,X.; Lemey,P.; Russell,C.A.",,,,2007
EPI_ISL_185560,EPI606555 | A/Jilin Chuanying/1181/2006,a/jilin-chuanying/1181/2006,A / H1N1,,Asia / China,Human,Initial import,Other Database Import,,"Bedford,T.; Riley,S.; Barr,I.G.; Broor,S.; Chadha,M.; Cox,N.J.; Daniels,R.S.; Gunasekaran,C.P.; Hurt,A.C.; Kelso,A.; Klimov,A.; Lewis,N.S.; Li,X.; McCauley,J.W.; Odagiri,T.; Potdar,V.; Rambaut,A.; Shu,Y.; Skepner,E.; Smith,D.J.; Suchard,M.A.; Tashiro,M.; Wang,D.; Xu,X.; Lemey,P.; Russell,C.A.",,,,12/27/06
EPI_ISL_185474,EPI606465 | A/Pune/078653/2007,a/pune/078653/2007,A / H1N1,,Asia / India,Human,Initial import,Other Database Import,,"Bedford,T.; Riley,S.; Barr,I.G.; Broor,S.; Chadha,M.; Cox,N.J.; Daniels,R.S.; Gunasekaran,C.P.; Hurt,A.C.; Kelso,A.; Klimov,A.; Lewis,N.S.; Li,X.; McCauley,J.W.; Odagiri,T.; Potdar,V.; Rambaut,A.; Shu,Y.; Skepner,E.; Smith,D.J.; Suchard,M.A.; Tashiro,M.; Wang,D.; Xu,X.; Lemey,P.; Russell,C.A.",,,,8/10/07
EPI_ISL_185393,EPI606382 | A/Delhi/0635417/2005,a/delhi/0635417/2005,A / H1N1,,Asia / India,Human,Initial import,Other Database Import,,"Bedford,T.; Riley,S.; Barr,I.G.; Broor,S.; Chadha,M.; Cox,N.J.; Daniels,R.S.; Gunasekaran,C.P.; Hurt,A.C.; Kelso,A.; Klimov,A.; Lewis,N.S.; Li,X.; McCauley,J.W.; Odagiri,T.; Potdar,V.; Rambaut,A.; Shu,Y.; Skepner,E.; Smith,D.J.; Suchard,M.A.; Tashiro,M.; Wang,D.; Xu,X.; Lemey,P.; Russell,C.A.",,,,12/7/05
EPI_ISL_185324,EPI606310 | A/Chennai/0634975/2006,a/chennai/0634975/2006,A / H1N1,,Asia / India,Human,Initial import,Other Database Import,,"Bedford,T.; Riley,S.; Barr,I.G.; Broor,S.; Chadha,M.; Cox,N.J.; Daniels,R.S.; Gunasekaran,C.P.; Hurt,A.C.; Kelso,A.; Klimov,A.; Lewis,N.S.; Li,X.; McCauley,J.W.; Odagiri,T.; Potdar,V.; Rambaut,A.; Shu,Y.; Skepner,E.; Smith,D.J.; Suchard,M.A.; Tashiro,M.; Wang,D.; Xu,X.; Lemey,P.; Russell,C.A.",,,,10/17/06
EPI_ISL_185302,EPI606289 | A/Nagasaki/07N035/2008,a/nagasaki/07n035/2008,A / H1N1,,Asia / Japan / Nagasaki,Human,Initial import,Other Database Import,,"Bedford,T.; Riley,S.; Barr,I.G.; Broor,S.; Chadha,M.; Cox,N.J.; Daniels,R.S.; Gunasekaran,C.P.; Hurt,A.C.; Kelso,A.; Klimov,A.; Lewis,N.S.; Li,X.; McCauley,J.W.; Odagiri,T.; Potdar,V.; Rambaut,A.; Shu,Y.; Skepner,E.; Smith,D.J.; Suchard,M.A.; Tashiro,M.; Wang,D.; Xu,X.; Lemey,P.; Russell,C.A.",,,,2/20/08
EPI_ISL_185300,EPI606287 | A/Kolkutta/072140/2006,a/kolkutta/072140/2006,A / H1N1,,Asia / India,Human,Initial import,Other Database Import,,"Bedford,T.; Riley,S.; Barr,I.G.; Broor,S.; Chadha,M.; Cox,N.J.; Daniels,R.S.; Gunasekaran,C.P.; Hurt,A.C.; Kelso,A.; Klimov,A.; Lewis,N.S.; Li,X.; McCauley,J.W.; Odagiri,T.; Potdar,V.; Rambaut,A.; Shu,Y.; Skepner,E.; Smith,D.J.; Suchard,M.A.; Tashiro,M.; Wang,D.; Xu,X.; Lemey,P.; Russell,C.A.",,,,2006
EPI_ISL_185267,EPI606254 | A/New York/488/2003,a/new-york/488/2003,A / H1N1,,North America / United States / New York,Human,Initial import,Other Database Import,,"Bedford,T.; Riley,S.; Barr,I.G.; Broor,S.; Chadha,M.; Cox,N.J.; Daniels,R.S.; Gunasekaran,C.P.; Hurt,A.C.; Kelso,A.; Klimov,A.; Lewis,N.S.; Li,X.; McCauley,J.W.; Odagiri,T.; Potdar,V.; Rambaut,A.; Shu,Y.; Skepner,E.; Smith,D.J.; Suchard,M.A.; Tashiro,M.; Wang,D.; Xu,X.; Lemey,P.; Russell,C.A.",,,,1/23/03
EPI_ISL_185202,EPI606189 | A/Seoul/13/2002,a/seoul/13/2002,A / H1N1,,"Asia / Korea, Republic of",Human,Initial import,Other Database Import,,"Bedford,T.; Riley,S.; Barr,I.G.; Broor,S.; Chadha,M.; Cox,N.J.; Daniels,R.S.; Gunasekaran,C.P.; Hurt,A.C.; Kelso,A.; Klimov,A.; Lewis,N.S.; Li,X.; McCauley,J.W.; Odagiri,T.; Potdar,V.; Rambaut,A.; Shu,Y.; Skepner,E.; Smith,D.J.; Suchard,M.A.; Tashiro,M.; Wang,D.; Xu,X.; Lemey,P.; Russell,C.A.",,,,2002
EPI_ISL_185156,EPI606143 | A/Argentina/R678/2003,a/argentina/r678/2003,A / H1N1,,South America / Argentina,Human,Initial import,Other Database Import,,"Bedford,T.; Riley,S.; Barr,I.G.; Broor,S.; Chadha,M.; Cox,N.J.; Daniels,R.S.; Gunasekaran,C.P.; Hurt,A.C.; Kelso,A.; Klimov,A.; Lewis,N.S.; Li,X.; McCauley,J.W.; Odagiri,T.; Potdar,V.; Rambaut,A.; Shu,Y.; Skepner,E.; Smith,D.J.; Suchard,M.A.; Tashiro,M.; Wang,D.; Xu,X.; Lemey,P.; Russell,C.A.",,,,6/26/03
EPI_ISL_185137,EPI606124 | A/Brisbane/270/2006,a/brisbane/270/2006,A / H1N1,,Oceania / Australia / Queensland,Human,Initial import,Other Database Import,,"Bedford,T.; Riley,S.; Barr,I.G.; Broor,S.; Chadha,M.; Cox,N.J.; Daniels,R.S.; Gunasekaran,C.P.; Hurt,A.C.; Kelso,A.; Klimov,A.; Lewis,N.S.; Li,X.; McCauley,J.W.; Odagiri,T.; Potdar,V.; Rambaut,A.; Shu,Y.; Skepner,E.; Smith,D.J.; Suchard,M.A.; Tashiro,M.; Wang,D.; Xu,X.; Lemey,P.; Russell,C.A.",,,,9/23/06
EPI_ISL_185068,EPI606055 | A/Japan/763/2008,a/japan/763/2008,A / H1N1,,Asia / Japan,Human,Initial import,Other Database Import,,"Bedford,T.; Riley,S.; Barr,I.G.; Broor,S.; Chadha,M.; Cox,N.J.; Daniels,R.S.; Gunasekaran,C.P.; Hurt,A.C.; Kelso,A.; Klimov,A.; Lewis,N.S.; Li,X.; McCauley,J.W.; Odagiri,T.; Potdar,V.; Rambaut,A.; Shu,Y.; Skepner,E.; Smith,D.J.; Suchard,M.A.; Tashiro,M.; Wang,D.; Xu,X.; Lemey,P.; Russell,C.A.",,,,1/23/08
EPI_ISL_184979,EPI605966 | A/Wisconsin/24/2006,a/wisconsin/24/2006,A / H1N1,,North America / United States / Wisconsin,Human,Initial import,Other Database Import,,"Bedford,T.; Riley,S.; Barr,I.G.; Broor,S.; Chadha,M.; Cox,N.J.; Daniels,R.S.; Gunasekaran,C.P.; Hurt,A.C.; Kelso,A.; Klimov,A.; Lewis,N.S.; Li,X.; McCauley,J.W.; Odagiri,T.; Potdar,V.; Rambaut,A.; Shu,Y.; Skepner,E.; Smith,D.J.; Suchard,M.A.; Tashiro,M.; Wang,D.; Xu,X.; Lemey,P.; Russell,C.A.",,,,12/9/06
EPI_ISL_164024,EPI535325 | A/Paris/698/2007,a/paris/698/2007,A / H1N1,seasonal,Europe / France / Haute-Normandie / Departement de l'Eure,Human,Vincent Enouf (Institut Pasteur),Institut Pasteur,20080698,"Barbezange, Cyril","Barbezange, Cyril; Blanc, Hervé; Isakov, Ofer; Enouf, Vincent; Shomron, Noam; van der Werf, Sylvie; Vignuzzi, Marco
Use of deep-sequencing to evaluate the intrinsic heterogeneity of human influenza A viruses directly in nasal swabs

 ,  (): , 

",,,12/13/07
EPI_ISL_160919,EPI525302 | A/New York/1118/2008,a/new-york/1118/2008,A / H1N1,,North America / United States,Human,Initial import,Other Database Import,,"Wentworth,D.E.; Halpin,R.A.; Lin,X.; Bera,J.; Akopov,A.; Ransier,A.; Mohan,M.; Fedorova,N.; Tsitrin,T.; Stockwell,T.; Amedeo,P.; Appalla,L.; Bishop,B.; Edworthy,P.; Gupta,N.; Hoover,J.; Katzel,D.; Li,K.; Schobel,S.; Shrivastava,S.; Thovarai,V.; Wang,S.; Griesemer,S.B.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; St. George,K.",,,,2/13/08
EPI_ISL_160906,EPI525205 | A/New York/1105/2008,a/new-york/1105/2008,A / H1N1,,North America / United States,Human,Initial import,Other Database Import,,"Wentworth,D.E.; Halpin,R.A.; Lin,X.; Bera,J.; Akopov,A.; Ransier,A.; Mohan,M.; Fedorova,N.; Tsitrin,T.; Stockwell,T.; Amedeo,P.; Appalla,L.; Bishop,B.; Edworthy,P.; Gupta,N.; Hoover,J.; Katzel,D.; Li,K.; Schobel,S.; Shrivastava,S.; Thovarai,V.; Wang,S.; Griesemer,S.B.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; St. George,K.",,,,1/17/08
EPI_ISL_160863,EPI524903 | A/New York/1061/2007,a/new-york/1061/2007,A / H1N1,,North America / United States,Human,Initial import,Other Database Import,,"Wentworth,D.E.; Halpin,R.A.; Lin,X.; Bera,J.; Akopov,A.; Ransier,A.; Mohan,M.; Fedorova,N.; Tsitrin,T.; Stockwell,T.; Amedeo,P.; Appalla,L.; Bishop,B.; Edworthy,P.; Gupta,N.; Hoover,J.; Katzel,D.; Li,K.; Schobel,S.; Shrivastava,S.; Thovarai,V.; Wang,S.; Griesemer,S.B.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; St. George,K.",,,,2/6/07
EPI_ISL_157800,EPI510031 | stock1001D,a/stockholm/10/2001,A / H1N1,seasonal,Europe / Sweden,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,Public Health Agency of Sweden,,2001
EPI_ISL_157792,EPI510023 | madrid108201,a/madrid/g1082/2001,A / H1N1,seasonal,Europe / Spain,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,Instituto de Salud Carlos III,,1/22/01
EPI_ISL_157786,EPI510017 | lisb3201,a/lisbon/32/2001,A / H1N1,seasonal,Europe / Portugal,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,Instituto Nacional de Saude  (INSA),,12/23/00
EPI_ISL_157749,EPI509934 | trieste102J,a/trieste/1/2002,A / H1N1,seasonal,Asia / Japan,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,National Institute of Infectious Diseases (NIID),,2002-01
EPI_ISL_157733,EPI509918 | israel15502J,a/israel/155/2002,A / H1N1,seasonal,Asia / Israel,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,Central Virology Laboratory Israel (NIC),,1/30/02
EPI_ISL_157722,EPI509907 | segovia1703F,a/segovia/17/2003,A / H1N1,seasonal,Europe / Spain,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,Universidad de Valladolid,,2/17/03
EPI_ISL_157713,EPI509898 | lyon57603F,a/lyon/576/2003,A / H1N1,seasonal,Europe / France,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,CRR virus Influenza region Sud,,2/11/03
EPI_ISL_157590,EPI509667 | h1umea207seD,a/umea/1/2004,A / H1N1,seasonal,Europe / Sweden,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,Swedish National Institute for Communicable Disease Control,,4/6/04
EPI_ISL_157575,EPI509647 | england5704D,a/england/57/2004,A / H1N1,seasonal,Europe / United Kingdom,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,"Microbiology Services Colindale, Public Health England",,12/23/04
EPI_ISL_157571,EPI509640 | h1sofia50405M,a/sofia/504/2005,A / H1N1,seasonal,Europe / Bulgaria,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,NDRVMI (National Diagnostic and Research Veterinary Medical Institute),,2005-03
EPI_ISL_157557,EPI509621 | h1egypt3905N,a/egypt/39/2005,A / H1N1,seasonal,Africa / Egypt,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,VACSERA,,11/25/05
EPI_ISL_157445,EPI509381 | h1lisbon906F,a/lisbon/9/2006,A / H1N1,seasonal,Europe / Portugal,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,Instituto Nacional de Saude  (INSA),,2/1/06
EPI_ISL_157430,EPI509360 | h1fukushima9706haJ,a/fukushima/97/2006,A / H1N1,seasonal,Asia / Japan,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,National Institute of Infectious Diseases (NIID),,1/23/06
EPI_ISL_157406,EPI509330 | h1ukraine15207F,a/ukraine/152/2007,A / H1N1,seasonal,Europe / Ukraine,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,Institute of Epidemiology and Infectious Diseases AMS of Ukraine,,2/6/07
EPI_ISL_157404,EPI509327 | h1trieste3407haF,a/trieste/34c/2007,A / H1N1,seasonal,Europe / Italy,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,Instituto di Igiene,,2/1/07
EPI_ISL_157393,EPI509310 | h1paris179307M,a/paris/1793/2007,A / H1N1,seasonal,Europe / France,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,Institut Pasteur,,3/1/07
EPI_ISL_157387,EPI509298 | h1nordrhein107haJ,a/nordrhein-wesrfalen/1/2007,A / H1N1,seasonal,Europe / Germany,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,Robert Koch Institute Nationales Referenzzentrum für Influenza,,1/16/07
EPI_ISL_157366,EPI509263 | h1egypt7007eNha,a/egypt/70/2007,A / H1N1,seasonal,Africa / Egypt,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,VACSERA,,11/25/07
EPI_ISL_157358,EPI509249 | h1belgrade624607EhaD,a/belgrade/6246/2007,A / H1N1,seasonal,Europe / Serbia,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,Institute of Immunology and Virology Torlak,,12/28/07
EPI_ISL_157281,EPI509049 | h1ireland108808ha,a/ireland/v1088/2008,A / H1N1,seasonal,Europe / Ireland,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,UCD National Virus Reference Laboratory,,2008
